Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
14 AUG 2026,RELAXO,EQ,RELAXO FOOT LTD.         ,Listed    ,14 AUG 2026,               1.00,         248938586,            396.25,    98641914702.50    
14 AUG 2026,RELCHEMQ,EQ,RELIANCE CHEMOTEX IND LTD,Listed    ,14 AUG 2026,              10.00,           7543563,            119.00,      897608561.35  
14 AUG 2026,RELIABLE,EQ,RELIABLE DATA SERVICE LTD,Listed    ,14 AUG 2026,              10.00,          10320000,            139.85,     1443355200.00  
14 AUG 2026,RELIANCE,EQ,RELIANCE INDUSTRIES LTD  ,Listed    ,14 AUG 2026,              10.00,       13532538722,           1310.00, 17727625725820.00  
14 AUG 2026,RELIGARE,EQ,RELIGARE ENTER. LTD.     ,Listed    ,14 AUG 2026,              10.00,         332890479,            234.75,    78146039945.25  
14 AUG 2026,RELINFRA,BE,RELIANCE INFRASTRUCTU LTD,Listed    ,14 AUG 2026,              10.00,         408631194,             67.10,    27427325741.30  
14 AUG 2026,RELTD,EQ,RAVINDRA ENERGY LIMITED  ,Listed    ,14 AUG 2026,              10.00,         198549404,            164.70,    32701086838.80     
14 AUG 2026,REMSONSIND,EQ,REMSONS INDUSTRIES LTD   ,Listed    ,14 AUG 2026,               2.00,          34878785,             88.25,     3078052776.25
14 AUG 2026,REMUS,SM,REMUS PHARMACEUTICALS L  ,Listed    ,14 AUG 2026,              10.00,          11784000,            897.35,    10574372400.00     
14 AUG 2026,RENUKA,EQ,SHREE RENUKA SUGARS LTD  ,Listed    ,14 AUG 2026,               1.00,        2128489773,             21.95,    46720350517.35    
14 AUG 2026,REPCOHOME,EQ,REPCO HOME FINANCE LTD   ,Listed    ,14 AUG 2026,              10.00,          62561362,            357.55,    22368814983.10 
14 AUG 2026,REPL,BE,RUDRABHISHEK ENTERP LTD  ,Listed    ,14 AUG 2026,              10.00,          18122500,             64.00,     1159840000.00      
14 AUG 2026,REPRO,EQ,REPRO INDIA LIMITED      ,Listed    ,14 AUG 2026,              10.00,          14345338,            324.75,     4658648515.50     
14 AUG 2026,RESPONIND,EQ,RESPONSIVE INDUSTRIES LTD,Listed    ,14 AUG 2026,               1.00,         266608544,            165.90,    44230357449.60 
14 AUG 2026,RETAIL,EQ,JHS SVENDGAARD RETAIL V L,Listed    ,14 AUG 2026,              10.00,           8204600,             19.05,      156133538.00    
14 AUG 2026,REXPIPES,SM,REX PIPES AND CABLES LTD ,Listed    ,11 AUG 2026,              10.00,           9450000,            169.10,     1597995000.00  
14 AUG 2026,REXPRO,SM,REXPRO ENTERPRISES LTD   ,Listed    ,14 AUG 2026,              10.00,          11206460,             38.05,      426405803.00    
14 AUG 2026,RFBL,ST,RFBL FLEXI PACK LIMITED  ,Listed    ,13 AUG 2026,              10.00,          23315000,            101.00,     2354815000.00      
14 AUG 2026,RGL,EQ,RENAISSANCE GLOBAL LTD   ,Listed    ,14 AUG 2026,               2.00,         107333881,            123.05,    13205287379.45       
14 AUG 2026,RHETAN,EQ,RHETAN TMT LIMITED       ,Listed    ,14 AUG 2026,               1.00,         796875000,             21.05,    16774218750.00    
14 AUG 2026,RHFL,BZ,RELIANCE HOME FINANCE LTD,Listed    ,14 AUG 2026,              10.00,         484555683,              1.80,      862509115.75      
14 AUG 2026,RHIM,EQ,RHI MAGNESITA INDIA LTD  ,Listed    ,14 AUG 2026,               1.00,         206501426,            379.85,    78439566666.10      
14 AUG 2026,RHL,EQ,ROBUST HOTELS LIMITED    ,Listed    ,14 AUG 2026,              10.00,          17291696,            166.95,     2886675730.25       
14 AUG 2026,RICHA,ST,RICHA INFO SYSTEMS LTD   ,Listed    ,14 AUG 2026,              10.00,          13762833,             90.00,     1238654970.00     
14 AUG 2026,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD ,Listed    ,14 AUG 2026,               1.00,         135285000,            132.00,    17857620000.00  
14 AUG 2026,RIIL,EQ,RELIANCE INDUSTRIAL INFRA,Listed    ,14 AUG 2026,              10.00,          15100000,            743.60,    11228360000.00      
14 AUG 2026,RIIT,IV,RAAJMARG INFRA INVEST T  ,Listed    ,14 AUG 2026,             100.00,         600000000,            118.90,    71334000000.00      
14 AUG 2026,RILINFRA,SM,RACHANA INFRA LTD        ,Listed    ,14 AUG 2026,              10.00,          18605000,             37.00,      688385000.00  
14 AUG 2026,RIR,EQ,RIR POWER ELECTRONICS L  ,Listed    ,14 AUG 2026,               2.00,          79572400,            165.35,    13158092064.00       
14 AUG 2026,RISHABH,EQ,RISHABH INSTRUMENTS LTD  ,Listed    ,14 AUG 2026,              10.00,          38623455,            648.65,    25053104085.75   
14 AUG 2026,RITCO,EQ,RITCO LOGISTICS LIMITED  ,Listed    ,14 AUG 2026,              10.00,          28622757,            295.60,     8460886969.20     
14 AUG 2026,RITES,EQ,RITES LIMITED            ,Listed    ,14 AUG 2026,              10.00,         480603774,            221.05,   106242270280.45     
14 AUG 2026,RITEZONE,SM,RITE ZONE CHEMCON IND LTD,Listed    ,14 AUG 2026,              10.00,           4230270,             18.25,       77202427.50  
14 AUG 2026,RKDL,EQ,RAVI KUMAR DIST. LTD.    ,Listed    ,14 AUG 2026,              10.00,          24000000,             18.65,      447120000.00      
14 AUG 2026,RKEC,EQ,RKEC PROJECTS LIMITED    ,Listed    ,14 AUG 2026,              10.00,          25820600,             25.00,      646031412.00      
14 AUG 2026,RKFORGE,EQ,RAMKRISHNA FORGINGS LTD  ,Listed    ,14 AUG 2026,               2.00,         181835017,            732.60,   133212333454.20   
14 AUG 2026,RKSWAMY,EQ,R K SWAMY LIMITED        ,Listed    ,14 AUG 2026,               5.00,          50477241,             94.60,     4774642226.20   
14 AUG 2026,RMC,EQ,RMC SWITCHGEARS LIMITED  ,Listed    ,14 AUG 2026,              10.00,          10576850,            267.00,     2824018950.00       
14 AUG 2026,RMDRIP,BE,R M DRIP & SPRINK SYS LTD,Listed    ,14 AUG 2026,               1.00,         428228571,             17.65,     7558234278.15    
14 AUG 2026,RML,EQ,RANE (MADRAS) LIMITED    ,Listed    ,14 AUG 2026,              10.00,          27637137,           1113.50,    30773952049.50       
14 AUG 2026,RNBDENIMS,EQ,R&B DENIMS LIMITED       ,Listed    ,14 AUG 2026,               1.00,         269920320,              8.95,     2410388457.60 
14 AUG 2026,RNFI,SM,RNFI SERVICES LIMITED    ,Listed    ,14 AUG 2026,              10.00,          25060651,            275.60,     6906715415.60      
14 AUG 2026,RNPL,SM,RENOL POLYCHEM LIMITED   ,Listed    ,14 AUG 2026,              10.00,          12084462,             83.00,     1003010346.00      
14 AUG 2026,ROADSTAR,IV,ROADSTAR INFRA INVT TRUST,Listed    ,Not Traded ,             100.00,         455477143,            100.00,    45547714300.00  
14 AUG 2026,ROCKINGDCE,SM,ROCKINGDEALS CIRCU ECO L ,Listed    ,14 AUG 2026,              10.00,           5659000,            180.65,     1022298350.00
14 AUG 2026,ROHLTD,EQ,ROYAL ORCHID HOTELS LTD  ,Listed    ,14 AUG 2026,              10.00,          27425215,            312.35,     8566265905.25    
14 AUG 2026,ROLEXRINGS,EQ,ROLEX RINGS LIMITED      ,Listed    ,14 AUG 2026,               1.00,         272333120,            176.30,    48012329056.00
14 AUG 2026,ROLLT,BE,ROLLATAINERS LIMITED     ,Listed    ,14 AUG 2026,               1.00,         250130000,              3.00,      755392600.00     
14 AUG 2026,ROML,EQ,RAJ OIL MILLS LIMITED    ,Listed    ,14 AUG 2026,              10.00,          14988684,             44.50,      667296211.70      
14 AUG 2026,ROSSARI,EQ,ROSSARI BIOTECH LIMITED  ,Listed    ,14 AUG 2026,               2.00,          55391616,            503.00,    27861982848.00   
14 AUG 2026,ROSSELLIND,EQ,ROSSELL INDIA LIMITED    ,Listed    ,14 AUG 2026,               2.00,          62428270,             55.60,     3469763246.60
14 AUG 2026,ROSSTECH,EQ,ROSSELL TECHSYS LIMITED  ,Listed    ,14 AUG 2026,               2.00,          37696475,           1073.45,    40465281088.75  
14 AUG 2026,ROTO,EQ,ROTO PUMPS LIMITED       ,Listed    ,14 AUG 2026,               1.00,         188445660,             66.10,    12458142582.60      
14 AUG 2026,ROUTE,EQ,ROUTE MOBILE LIMITED     ,Listed    ,14 AUG 2026,              10.00,          63003082,            505.25,    31832307180.50     
14 AUG 2026,ROXHITECH,SM,ROX HI TECH LIMITED      ,Listed    ,14 AUG 2026,              10.00,          22937688,             58.45,     1340707863.60 
14 AUG 2026,ROYALARC,SM,ROYAL ARC ELECTRODES LTD ,Listed    ,14 AUG 2026,              10.00,          11100200,            180.00,     1998036000.00  
14 AUG 2026,RPEL,EQ,RAGHAV PRODUCTIVITY ENH L,Listed    ,14 AUG 2026,              10.00,          45921950,           1433.90,    65847484105.00      
14 AUG 2026,RPGLIFE,EQ,RPG LIFE SCIENCES LTD    ,Listed    ,14 AUG 2026,               8.00,          16539015,           2782.30,    46016501434.50   
14 AUG 2026,RPOWER,EQ,RELIANCE POWER LTD.      ,Listed    ,14 AUG 2026,              10.00,        4135770966,             23.00,    95040016798.70    
14 AUG 2026,RPPINFRA,EQ,R.P.P INFRA PROJECTS LTD ,Listed    ,14 AUG 2026,              10.00,          49585918,             59.65,     2957800008.70  
14 AUG 2026,RPPL,BE,RAJSHREE POLYPACK LTD    ,Listed    ,14 AUG 2026,               5.00,          74244000,             23.35,     1732112520.00      
14 AUG 2026,RPSGVENT,EQ,RPSG VENTURES LIMITED    ,Listed    ,14 AUG 2026,              10.00,          33086409,            890.15,    29451866971.35  
14 AUG 2026,RPTECH,EQ,RASHI PERIPHERALS LIMITED,Listed    ,14 AUG 2026,               5.00,          65899665,            834.05,    54963615593.25    
14 AUG 2026,RRIL,EQ,R R I L LTD.             ,Permitted ,14 AUG 2026,               5.00,         121214290,             16.70,     2025490785.90      
14 AUG 2026,RRKABEL,EQ,R R KABEL LIMITED        ,Listed    ,14 AUG 2026,               5.00,         113105505,           2785.60,   315066694728.00   
14 AUG 2026,RSDFIN,BE,R S D FINANCE LTD.       ,Permitted ,14 AUG 2026,               5.00,          12946480,            112.10,     1451170943.20    
14 AUG 2026,RSL,EQ,RAJPUTANA STAINLESS LTD  ,Listed    ,14 AUG 2026,              10.00,          83567658,            165.40,    13823761986.35       
14 AUG 2026,RSSOFTWARE,EQ,R. S. SOFTWARE (INDIA) LI,Listed    ,14 AUG 2026,               5.00,          25831211,             33.15,      856046332.55
14 AUG 2026,RSWM,BE,RSWM LIMITED             ,Listed    ,14 AUG 2026,              10.00,          47101684,            199.10,     9377945284.40      
14 AUG 2026,RSYSTEMS,EQ,R SYS INTERNATIONAL LTD  ,Listed    ,14 AUG 2026,               1.00,         118486475,            241.80,    28650029655.00  
14 AUG 2026,RTL,SM,RAMA TELECOM LIMITED     ,Listed    ,11 AUG 2026,              10.00,          13199349,             83.05,     1096205934.45       
14 AUG 2026,RTNINDIA,EQ,RATTANINDIA ENT LIMITED  ,Listed    ,14 AUG 2026,               2.00,        1382269592,             30.05,    41537201239.60  
14 AUG 2026,RTNPOWER,EQ,RATTANINDIA POWER LIMITED,Listed    ,14 AUG 2026,              10.00,        5370105860,              8.45,    45377394517.00  
14 AUG 2026,RUBFILA,EQ,RUBFILA INTERNATIONAL LTD,Listed    ,14 AUG 2026,               5.00,          54267529,             66.80,     3623985586.60   
14 AUG 2026,RUBICON,EQ,RUBICON RESEARCH LIMITED ,Listed    ,14 AUG 2026,               1.00,         165382750,           1619.10,   267771210525.00   
14 AUG 2026,RUBYMILLS,BE,THE RUBY MILLS LTD       ,Listed    ,14 AUG 2026,               5.00,          33440000,            364.25,    12180520000.00 
14 AUG 2026,RUCHINFRA,EQ,RUCHI INFRASTRUCTURE LTD ,Listed    ,14 AUG 2026,               1.00,         236024942,              5.90,     1390186908.40 
14 AUG 2026,RUCHIRA,EQ,RUCHIRA PAPERS LIMITED   ,Listed    ,14 AUG 2026,              10.00,          29844985,            104.10,     3106564488.65   
14 AUG 2026,RUDRA,EQ,RUDRA GLOBAL INFRA PROD L,Listed    ,14 AUG 2026,               5.00,         100343828,             22.45,     2253722376.90     
14 AUG 2026,RULKA,SM,RULKA ELECTRICALS LIMITED,Listed    ,14 AUG 2026,              10.00,           4258400,            107.60,      458203840.00     
14 AUG 2026,RUPA,EQ,RUPA & COMPANY LTD       ,Listed    ,14 AUG 2026,               1.00,          79524560,            151.05,    12012184788.00      
14 AUG 2026,RUSHIL,EQ,RUSHIL DECOR LIMITED     ,Listed    ,14 AUG 2026,               1.00,         293416820,             17.20,     5049703472.20    
14 AUG 2026,RUSTOMJEE,EQ,KEYSTONE REALTORS LIMITED,Listed    ,14 AUG 2026,              10.00,         126240412,            371.45,    46892001037.40 
14 AUG 2026,RVHL,EQ,RAVINDER HEIGHTS LIMITED ,Listed    ,14 AUG 2026,               1.00,          61325746,             43.45,     2665830178.60      
14 AUG 2026,RVNL,EQ,RAIL VIKAS NIGAM LIMITED ,Listed    ,14 AUG 2026,              10.00,        2085020100,            227.35,   474029319735.00      
14 AUG 2026,RVTH,EQ,REVATHI EQUIPMENT INDIA L,Listed    ,14 AUG 2026,              10.00,           3066943,            729.90,     2238561695.70      
14 AUG 2026,S&SPOWER,EQ,S&S POWER SWITCHGEARS LTD,Listed    ,14 AUG 2026,              10.00,          12341550,            325.60,     4018408680.00  
14 AUG 2026,SAAKSHI,ST,SAAKSHI MEDTEC N PANELS L,Listed    ,14 AUG 2026,              10.00,          17656000,            296.10,     5227941600.00   
14 AUG 2026,SAATVIKGL,EQ,SAATVIK GREEN ENERGY LTD ,Listed    ,14 AUG 2026,               2.00,         127105004,            427.40,    54324678709.60 
14 AUG 2026,SABAR,SM,SABAR FLEX INDIA LIMITED ,Listed    ,12 AUG 2026,              10.00,          19219364,              7.10,      136457484.40     
14 AUG 2026,SACHEEROME,SM,SACHEEROME LIMITED       ,Listed    ,14 AUG 2026,              10.00,          22372800,            452.20,    10116980160.00
14 AUG 2026,SADBHAV,EQ,SADBHAV ENGINEERING LTD  ,Listed    ,14 AUG 2026,               1.00,         171570800,              8.55,     1465214632.00   
14 AUG 2026,SADBHIN,BE,SADBHAV INFRA PROJ LTD.  ,Listed    ,14 AUG 2026,              10.00,         352225216,              2.85,     1007364117.75   
14 AUG 2026,SADHAV,SM,SADHAV SHIPPING LIMITED  ,Listed    ,14 AUG 2026,              10.00,          16133043,            117.25,     1891599291.75    
14 AUG 2026,SADHNANIQ,BE,SADHANA NITROCHEM LIMITED,Listed    ,14 AUG 2026,               1.00,        2964694385,              3.15,     9309140368.90 
14 AUG 2026,SAFARI,EQ,SAFARI IND (INDIA) LTD   ,Listed    ,14 AUG 2026,               2.00,          48995551,           1498.50,    73419833173.50    
14 AUG 2026,SAFEENTP,SM,SAFE ENTER RETAIL FIX LTD,Listed    ,14 AUG 2026,               5.00,          46604478,            238.90,    11133809794.20  
14 AUG 2026,SAGARDEEP,EQ,SAGARDEEP ALLOYS LIMITED ,Listed    ,14 AUG 2026,              10.00,          17057400,             23.70,      404430954.00 
14 AUG 2026,SAGCEM,EQ,SAGAR CEMENTS LIMITED    ,Listed    ,14 AUG 2026,               2.00,         130707548,            173.40,    22663381747.70    
14 AUG 2026,SAGILITY,EQ,SAGILITY LIMITED         ,Listed    ,14 AUG 2026,              10.00,        4681328413,             42.30,   197926565301.65  
14 AUG 2026,SAHAJSOLAR,SM,SAHAJ SOLAR LIMITED      ,Listed    ,14 AUG 2026,              10.00,          21972020,            108.10,     2375175362.00
14 AUG 2026,SAHANA,SM,SAHANA SYSTEM LIMITED    ,Listed    ,14 AUG 2026,              10.00,          10604525,            788.00,     8356365700.00    
14 AUG 2026,SAHASRA,ST,SAHASRA ELECTRONIC SOLU L,Listed    ,14 AUG 2026,              10.00,          24992763,            317.15,     7926454785.45   
14 AUG 2026,SAHLIBHFI,EQ,SHALIBHADRA FINANCE LTD  ,Listed    ,14 AUG 2026,              10.00,          30888400,             74.20,     2291919280.00 
14 AUG 2026,SAHYADRI,EQ,SAHYADRI INDUSTRIES LTD  ,Listed    ,14 AUG 2026,              10.00,          10946300,            360.10,     3941762630.00  
14 AUG 2026,SAIFL,SM,SAMEERA AGRO AND INFRA L ,Listed    ,14 AUG 2026,              10.00,          26949800,              5.10,      137443980.00     
14 AUG 2026,SAIL,EQ,STEEL AUTHORITY OF INDIA ,Listed    ,14 AUG 2026,              10.00,        4130525289,            169.50,   700165341738.40      
14 AUG 2026,SAILIFE,EQ,SAI LIFE SCIENCES LIMITED,Listed    ,14 AUG 2026,               1.00,         212115515,           1449.90,   307546285198.50   
14 AUG 2026,SAIPARENT,EQ,SAI PARENTERALS LIMITED  ,Listed    ,14 AUG 2026,               5.00,          44179231,            551.65,    24371472781.15 
14 AUG 2026,SAJHOTELS,ST,SAJ HOTELS LIMITED       ,Listed    ,14 AUG 2026,              10.00,          16125000,             42.50,      685312500.00 
14 AUG 2026,SAKAR,EQ,SAKAR HEALTHCARE LIMITED ,Listed    ,14 AUG 2026,              10.00,          22249910,            875.95,    19489808664.50     
14 AUG 2026,SAKHTISUG,EQ,SAKTHI SUGARS LTD        ,Listed    ,14 AUG 2026,              10.00,         118849036,             17.05,     2026376063.80 
14 AUG 2026,SAKSOFT,EQ,SAKSOFT LIMITED          ,Listed    ,14 AUG 2026,               1.00,         132551250,            165.70,    21965067637.50   
14 AUG 2026,SAKUMA,EQ,SAKUMA EXPORTS LIMITED   ,Listed    ,14 AUG 2026,               1.00,        1567718640,              1.60,     2539704196.80    
14 AUG 2026,SALASAR,EQ,SALASAR TECHNO ENGG. LTD.,Listed    ,14 AUG 2026,               1.00,        1747950290,              5.95,    10417783728.40   
14 AUG 2026,SALONA,EQ,SALONA COTSPIN LTD.      ,Listed    ,14 AUG 2026,              10.00,           5262400,            259.60,     1366224288.00    
14 AUG 2026,SALSTEEL,EQ,S.A.L. STEEL LTD.        ,Listed    ,14 AUG 2026,              10.00,         109016700,             66.40,     7240889214.00  
14 AUG 2026,SALZERELEC,EQ,SALZER ELECTRONICS LTD   ,Listed    ,14 AUG 2026,              10.00,          17682737,            570.25,    10083580774.25
14 AUG 2026,SAMAY,ST,SAMAY PROJECT SERVICES L ,Listed    ,13 AUG 2026,              10.00,          15349320,             43.35,      665393022.00     
14 AUG 2026,SAMBHAAV,EQ,SAMBHAAV MEDIA LTD       ,Listed    ,14 AUG 2026,               1.00,         191110840,              6.50,     1242220460.00  
14 AUG 2026,SAMBHV,EQ,SAMBHV STEEL TUBES LTD   ,Listed    ,14 AUG 2026,              10.00,         294671429,            121.05,    35672923194.75    
14 AUG 2026,SAMHI,EQ,SAMHI HOTELS LIMITED     ,Listed    ,14 AUG 2026,               1.00,         222134736,            163.35,    36290151820.30     
14 AUG 2026,SAMMAANCAP,EQ,SAMMAAN CAPITAL LIMITED  ,Listed    ,14 AUG 2026,               2.00,        1161543321,            152.40,   177007586687.20
14 AUG 2026,SAMPANN,EQ,SAMPANN UTPADAN INDIA LTD,Listed    ,14 AUG 2026,              10.00,          48810000,             26.30,     1282726800.00   
14 AUG 2026,SANATHAN,EQ,SANATHAN TEXTILES LIMITED,Listed    ,14 AUG 2026,              10.00,          84404059,            471.35,    39783853209.65  
14 AUG 2026,SANDESH,EQ,SANDESH LTD              ,Listed    ,14 AUG 2026,              10.00,           7569421,           1079.70,     8172703853.70   
14 AUG 2026,SANDHAR,EQ,SANDHAR TECHNOLOGIES LTD ,Listed    ,14 AUG 2026,              10.00,          60190708,            639.85,    38513024513.80   
14 AUG 2026,SANDUMA,EQ,SANDUR MANG & IRON ORES L,Listed    ,14 AUG 2026,              10.00,         486104814,            198.00,    96253614220.15   
14 AUG 2026,SANGAMIND,EQ,SANGAM (INDIA) LTD       ,Listed    ,14 AUG 2026,              10.00,          50246559,            601.00,    30198181959.00 
14 AUG 2026,SANGANI,SM,SANGANI HOSPITALS LIMITED,Listed    ,14 AUG 2026,              10.00,          13776990,             55.45,      763934095.50   
14 AUG 2026,SANGHVIMOV,EQ,SANGHVI MOVERS LTD       ,Listed    ,14 AUG 2026,               1.00,          86576000,            489.05,    42339992800.00
14 AUG 2026,SANGINITA,BE,SANGINITA CHEMICALS LTD  ,Listed    ,14 AUG 2026,              10.00,          60345986,             54.00,     3258683244.00 
14 AUG 2026,SANOFI,EQ,SANOFI INDIA LIMITED     ,Listed    ,14 AUG 2026,              10.00,          23030622,           3242.90,    74686004083.80    
14 AUG 2026,SANOFICONR,EQ,SANOFI CONS HEALTHC IND L,Listed    ,14 AUG 2026,              10.00,          23030622,           4444.90,   102368811727.80
14 AUG 2026,SANSERA,EQ,SANSERA ENGINEERING LTD  ,Listed    ,14 AUG 2026,               2.00,          62332048,           3924.60,   244628355580.80   
14 AUG 2026,SANSTAR,EQ,SANSTAR LIMITED          ,Listed    ,14 AUG 2026,               2.00,         200268407,            111.50,    22329927380.50   
14 AUG 2026,SANWARIA,BZ,SANWARIA CONSUMER LIMITED,Listed    ,14 AUG 2026,               1.00,         736100000,              0.20,      147220000.00  
14 AUG 2026,SAPPHIRE,EQ,SAPPHIRE FOODS INDIA LTD ,Listed    ,14 AUG 2026,               2.00,         321382905,            234.70,    75434995461.60  
14 AUG 2026,SAPPL,EQ,SHREE AJIT PULP & PAPER L,Permitted ,14 AUG 2026,              10.00,           8850744,            277.95,     2460064294.80     
14 AUG 2026,SARDAEN,EQ,SARDA ENERGY & MIN LTD   ,Listed    ,14 AUG 2026,               1.00,         352381270,            531.15,   187167311560.50   
14 AUG 2026,SAREGAMA,EQ,SAREGAMA INDIA LIMITED   ,Listed    ,14 AUG 2026,               1.00,         192809490,            527.30,   101668444077.00  
14 AUG 2026,SARLAPOLY,EQ,SARLA PERF. FIBERS LTD   ,Listed    ,14 AUG 2026,               1.00,          79503000,            101.20,     8044908570.00 
14 AUG 2026,SAROJA,SM,SAROJA PHARMA INDUS IND L,Listed    ,14 AUG 2026,              10.00,           4020486,             31.45,      126444284.70    
14 AUG 2026,SARTELE,SM,SAR TELEVENTURE LIMITED  ,Listed    ,14 AUG 2026,               2.00,          50147500,            108.25,     5428466875.00   
14 AUG 2026,SARVESHWAR,EQ,SARVESHWAR FOODS LIMITED ,Listed    ,14 AUG 2026,               1.00,        1231626469,              3.45,     4261427582.75
14 AUG 2026,SASKEN,EQ,SASKEN TECHNOLOGIES LTD  ,Listed    ,14 AUG 2026,              10.00,          15186471,           1971.40,    29938608929.40    
14 AUG 2026,SATECH,SM,S A TECH SOFTWARE INDIA L,Listed    ,14 AUG 2026,              10.00,          13057281,             36.95,      482466532.95    
14 AUG 2026,SATIA,EQ,SATIA INDUSTRIES LIMITED ,Listed    ,14 AUG 2026,               1.00,         100000000,             59.90,     5988000000.00     
14 AUG 2026,SATIN,EQ,SATIN CREDIT NET LTD     ,Listed    ,14 AUG 2026,              10.00,         110470965,            225.55,    24915621446.10     
14 AUG 2026,SATIPOLY,ST,SATI POLY PLAST LIMITED  ,Listed    ,13 AUG 2026,              10.00,           4947000,             44.95,      222367650.00  
14 AUG 2026,SATKARTAR,SM,SAT KARTAR LIFE LIMITED  ,Listed    ,14 AUG 2026,              10.00,          15795276,            121.00,     1911228396.00 
14 AUG 2026,SATTVAENGG,SM,SATTVA ENGINEERING CSTN L,Listed    ,14 AUG 2026,              10.00,          17468616,             74.40,     1299665030.40
14 AUG 2026,SAURASHCEM,EQ,SAURASHTRA CEMENT LIMITED,Listed    ,14 AUG 2026,              10.00,         111287280,             60.35,     6715074475.20
14 AUG 2026,SAVY,SM,SAVY INFRA AND LOGI LTD  ,Listed    ,14 AUG 2026,              10.00,          20808480,            132.00,     2746719360.00      
14 AUG 2026,SAWALIYA,SM,SAWALIYA FOOD PRODUCTS L ,Listed    ,14 AUG 2026,              10.00,           9918220,            284.70,     2823717234.00  
14 AUG 2026,SAYAJIHOTL,EQ,SAYAJI HOTELS LTD.       ,Permitted ,14 AUG 2026,              10.00,          17517977,            327.00,     5728378479.00
14 AUG 2026,SBC,EQ,SBC EXPORTS LIMITED      ,Listed    ,14 AUG 2026,               1.00,         476190000,             38.60,    18380934000.00       
14 AUG 2026,SBCL,EQ,SHIVALIK BIMETAL CON. LTD,Listed    ,14 AUG 2026,               2.00,          57604200,           1040.10,    59914128420.00      
14 AUG 2026,SBFC,EQ,SBFC FINANCE LIMITED     ,Listed    ,14 AUG 2026,              10.00,        1107306773,             94.05,   104142202000.65      
14 AUG 2026,SBGLP,EQ,SURATWWALA BUS GROUP LTD ,Listed    ,14 AUG 2026,               1.00,         173416440,             25.50,     4425587548.80     
14 AUG 2026,SBICARD,EQ,SBI CARDS & PAY SER LTD  ,Listed    ,14 AUG 2026,              10.00,         951609294,            633.00,   602368683102.00   
14 AUG 2026,SBIFUNDS,EQ,SBI FUNDS MANAGEMENT LTD ,Listed    ,14 AUG 2026,               1.00,        2036827612,            559.10,  1138790317869.20  
14 AUG 2026,SBILIFE,EQ,SBI LIFE INSURANCE CO LTD,Listed    ,14 AUG 2026,              10.00,        1003171541,           1795.00,  1800692916095.00   
14 AUG 2026,SBIN,EQ,STATE BANK OF INDIA      ,Listed    ,14 AUG 2026,               1.00,        9230617586,           1067.70,  9855530396572.20      
14 AUG 2026,SCANSTL,BE,SCAN STEELS LTD.         ,Permitted ,14 AUG 2026,              10.00,          58602295,             59.75,     3501487126.25   
14 AUG 2026,SCHAEFFLER,EQ,SCHAEFFLER INDIA LIMITED ,Listed    ,14 AUG 2026,               2.00,         156303670,           4043.20,   631966998544.00
14 AUG 2026,SCHAND,EQ,S CHAND AND COMPANY LTD  ,Listed    ,14 AUG 2026,               5.00,          35272192,            137.85,     4862624389.10    
14 AUG 2026,SCHNEIDER,EQ,SCHNEIDER ELECTRIC INFRA ,Listed    ,14 AUG 2026,               2.00,         239104035,           1369.20,   327381244722.00 
14 AUG 2026,SCI,EQ,SHIPPING CORP OF INDIA LT,Listed    ,14 AUG 2026,              10.00,         465799010,            292.25,   136129760672.50       
14 AUG 2026,SCILAL,EQ,SHIPPING CORP OF ILA LTD ,Listed    ,14 AUG 2026,              10.00,         465799010,             40.30,    18781016083.20    
14 AUG 2026,SCML,SM,SHARP CHUCKS N MACHINES L,Listed    ,14 AUG 2026,              10.00,          14496792,             84.00,     1217730528.00      
14 AUG 2026,SCODATUBES,EQ,SCODA TUBES LIMITED      ,Listed    ,14 AUG 2026,              10.00,          59908900,            133.25,     7981662747.00
14 AUG 2026,SCPL,EQ,SHEETAL COOL PRODUCTS LTD,Listed    ,14 AUG 2026,              10.00,          10500000,            653.05,     6857025000.00      
14 AUG 2026,SDBL,EQ,SOM DIST & BREW LTD      ,Listed    ,14 AUG 2026,               2.00,         194988432,             74.20,    14468141654.40      
14 AUG 2026,SDREAMS,SM,S D RETAIL LIMITED       ,Listed    ,14 AUG 2026,              10.00,          18722386,             87.00,     1628847582.00   
14 AUG 2026,SEAMECLTD,EQ,SEAMEC LIMITED           ,Listed    ,14 AUG 2026,              10.00,          25425000,           1541.90,    39202807500.00 
14 AUG 2026,SECMARK,EQ,SECMARK CONSULTANCY LTD  ,Listed    ,14 AUG 2026,              10.00,          10447000,            128.25,     1339932220.00   
14 AUG 2026,SECURKLOUD,EQ,SECUREKLOUD TECH LIMITED ,Listed    ,14 AUG 2026,               5.00,          33410605,             18.25,      610077647.30
14 AUG 2026,SEDEMAC,EQ,SEDEMAC MECHATRONICS LTD ,Listed    ,14 AUG 2026,              10.00,          44161500,           3152.90,   139236793350.00   
14 AUG 2026,SEIL,EQ,SHANTI EDU INITIATIVES L ,Permitted ,14 AUG 2026,               1.00,         161000000,            212.70,    34246310000.00      
14 AUG 2026,SEITINVIT,IV,SUSTAINABLE ENERGY INFRA ,Listed    ,12 AUG 2026,             100.00,         324000000,            124.00,    40176000000.00 
