11,532689,70704000
11,532733,98521250
11,532540,1013064640
11,532755,636970100
11,507685,2833472880
11,505537,912493050
11,542651,164486400
11,544162,75000000
11,540005,91912830
11,500483,116850000
11,533179,108847500
11,526299,131692020
12,540611,1927227591
12,532477,6551144738
12,532483,11520932362
12,532461,11835863637
12,532215,2026353629
12,500112,2658655084
12,500469,8459692793
12,500180,9116348746
12,532174,4588877717
12,532187,2246601619
12,500247,6856341022
12,532648,60324606985
12,539437,22753924941
12,532134,6390794989
13,544274,138131970
13,543300,447737760
13,502355,79259970
13,505790,40639040
13,544569,2098928670
13,500086,450500000
13,500477,2819450400
13,517334,4432712340
13,540762,104518620
13,500530,8553260
13,500570,2098988520
13,532977,106209240
13,505200,137157000
13,500182,128059520
13,500290,2035680
13,500520,895340880
13,532500,128905230
13,532343,232792630
13,500877,323901510
13,500493,267729840
13,532539,179000510
14,500440,1438225280
14,500228,929272520
14,532286,367231680
14,500113,1445532200
14,500470,8239072380
14,533758,199913760
14,500188,464785090
14,532508,313279600
14,532234,899949680
14,526371,3428809020
14,512599,335980500
14,512455,125387950
15,532514,1943202695
15,533106,1490102995
15,542066,763268108
15,500547,5419615250
15,532155,7483515506
15,500104,2658076381
15,530965,10192144317
15,500312,9627314062
15,532522,2081999914
15,500325,1925386378
21,532868,643581120
21,533150,126507360
21,543287,279719720
21,503100,185970200
21,533274,167984700
21,532784,44911860
21,533273,116352640
21,515055,151148340
21,532929,185912720
21,500040,52497120
22,500411,38129920
22,544390,89030250
22,543187,12480160
22,522275,122902560
22,541450,329435200
22,532667,12069455200
22,500002,52977000
22,500103,1462466460
22,500093,677222910
22,532779,191483520
22,533148,527187600
22,533096,4049785950
22,533098,3113960850
22,532555,4751366340
22,532898,4557295960
22,500550,89030250
22,500400,1661576800
23,544716,10793250
23,544455,23942520
23,544545,17150600
23,544454,84799200
23,544717,25757380
23,544806,11352660
23,544833,9152640
23,544678,419130000
23,544803,8245800
23,544802,4343700
23,544799,50061430
23,544814,18354750
23,544822,23862560
23,544825,11856570
23,544829,142577960
23,544599,7870600
23,544658,49425900
23,544666,22076040
23,544723,18989660
23,544679,38941020
23,544821,15748650
23,544754,48860070
23,544777,21905500
23,544851,3546790
23,544853,56899800
23,544718,6656580
23,544808,12359760
23,544709,17468880
23,544580,49854250
23,544578,31367480
23,544664,16261440
23,544587,5785760
23,544720,18549900
23,544519,30660000
23,544550,36694670
23,544532,18201330
23,544837,84061770
23,544530,18190250
23,544534,9315180
23,544533,29125080
23,544839,14791000
23,544731,20892000
23,544732,6191380
23,544685,157577940
23,544521,16378230
23,544699,81438720
23,544700,41271600
23,544847,78922620
23,544491,22461910
23,544487,10020300
23,544490,16291800
23,544488,134062100
23,544750,6164100
23,544477,21516300
23,544479,19652400
23,544480,313573950
23,544457,98759180
23,544492,6907500
23,544449,140428500
23,544459,19184868
23,544523,36602100
23,544525,42591570
23,544526,19065750
23,544527,9996610
23,544528,14548680
23,544543,23413050
23,544540,24147600
23,544537,89722360
23,544558,12001770
23,544557,24024780
23,544512,24108000
23,544515,339279820
23,544739,78540000
23,544466,29449500
23,544465,20907200
23,544470,16572920
23,544467,134000000
23,544469,83083080
23,544484,73070880
23,544485,29789670
23,544497,249812050
23,544496,113480840
23,544742,8835800
23,544647,22075020
23,544645,56151030
23,544733,8838610
23,544743,15532800
23,544744,18982800
23,544606,218172440
23,544570,48017900
23,544613,36828240
23,544614,18278560
23,544600,329919040
23,544562,19285800
23,544564,8082000
23,544634,114013220
23,544632,550493760
23,544633,57426840
23,544644,6116000
23,544574,509384280
23,544642,98990100
23,544576,101815800
23,544583,237500000
23,544608,131545550
23,544609,514744740
23,544612,88792880
23,544619,24848780
23,544617,47184440
23,544595,23288130
23,544603,878303580
27,544607,1527660
27,544621,2773120
27,544624,7404870
27,544623,3384450
27,544626,2717550
27,544625,2091040
27,544627,2496420
27,544628,2924000
27,544629,1851930
27,544630,926100
27,544616,2470000
27,544596,3012000
27,544575,3701760
27,544635,2311400
27,544636,1803600
27,544568,5794620
27,544571,5792170
27,544500,2314780
